episode,final position x,final position y,success,time taken
91,0.7684764970708481,0.0862716879169008,1,0 days 00:00:40.562465
92,0.7657180904135267,0.0854143859773727,1,0 days 00:00:19.173124
93,0.766406854588612,0.0592192046245293,1,0 days 00:00:23.327556
94,0.7763437204824989,0.079626474295338,1,0 days 00:00:19.917364
95,0.7931674013983733,0.1274670294282872,1,0 days 00:00:31.659345
96,0.7684895509577956,0.0808804038835702,1,0 days 00:00:21.147492
97,0.7569136179615531,0.0291178117374474,1,0 days 00:00:21.310936
98,0.762020184428456,0.0457305085174933,1,0 days 00:00:21.178461
99,0.7552720719684037,0.0390351465012603,1,0 days 00:00:21.089096
100,0.764970220373374,0.0669420686706685,1,0 days 00:00:19.891370
101,0.7622728941238472,0.0765073103009183,1,0 days 00:00:20.657288
102,0.756882873405937,0.0449854137509453,1,0 days 00:00:21.919885
103,0.7910720038517961,0.130376372242691,1,0 days 00:00:20.513646
104,0.7673152497126076,0.0573117700168611,1,0 days 00:00:24.935230
105,0.7684392452217426,0.0730474748782807,1,0 days 00:00:25.997539
106,0.7610355178878065,0.067852110501805,1,0 days 00:00:21.043275
107,0.7635087515820564,0.0502004831749456,1,0 days 00:00:22.073503
108,0.7671917485735948,0.0475153497894545,1,0 days 00:00:25.581540
109,0.7700184382269591,0.0695925404094249,1,0 days 00:00:21.846474
110,0.7708543294697583,0.0834108322901814,1,0 days 00:00:34.194832
111,0.7862589692744539,0.1119234760535529,1,0 days 00:00:33.315164
112,0.7673422647303149,0.0849825007192211,1,0 days 00:00:27.041851
113,0.7612999011617263,0.072657343505858,1,0 days 00:00:28.674524
114,0.7625937508960104,0.0772235500085029,1,0 days 00:00:21.813080
115,0.7571082214893385,0.0313313674411907,1,0 days 00:00:27.289497
116,0.7598658396940478,0.0596004153386939,1,0 days 00:00:26.257700
117,0.7631822415511135,0.0225326420609145,1,0 days 00:00:26.845153
118,0.7905668443561005,0.1154272564136622,1,0 days 00:00:19.675273
119,0.7751257593581504,0.076495086514808,1,0 days 00:00:26.756270
120,0.7606045685343326,0.045374526826054,1,0 days 00:00:23.442943
121,0.781478222625691,0.0972966574058227,1,0 days 00:00:23.634951
122,0.7596482714806375,0.0327040974887876,1,0 days 00:00:25.474701
123,0.7775433221177508,0.0914698766385298,1,0 days 00:00:24.547560
124,0.7741643247141209,0.1019106019867137,1,0 days 00:00:20.755264
125,0.7589903616729452,0.0525136323033346,1,0 days 00:00:23.173912
126,0.7585705572640213,0.0503047248979007,1,0 days 00:00:24.855625
127,0.7827577393792496,0.120045024310354,1,0 days 00:00:25.737326
128,0.762924032033893,0.0726734879779207,1,0 days 00:00:26.876022
129,0.7874631930143069,0.1240510801882174,1,0 days 00:00:19.251728
130,0.7838049368602388,0.1053735654833237,1,0 days 00:00:20.590769
131,0.7535635755520418,0.029711172661833,1,0 days 00:00:29.511542
132,0.764706651352508,0.0495109011294485,1,0 days 00:00:26.901923
133,0.8030622145485246,0.1418816102182694,1,0 days 00:00:20.635222
134,0.758813437837797,0.0151091185661145,1,0 days 00:00:22.416111
135,0.7544669500372337,0.0237125212178665,1,0 days 00:00:26.098374
136,0.763820861930365,-0.0192327448790474,1,0 days 00:00:30.740695
137,0.7668100118958068,0.0843717808506422,1,0 days 00:00:20.146474
138,0.7738588968258366,0.0958663649496178,1,0 days 00:00:17.883629
139,0.7652115474137802,0.0633028647851634,1,0 days 00:00:21.982067
140,0.7611661348147077,0.0553144695258659,1,0 days 00:00:28.534427
141,0.7584583840048165,0.0397091818782804,1,0 days 00:00:21.798844
142,0.7605664330231254,0.066506389562238,1,0 days 00:00:20.108060
143,0.7643946576211567,0.0830708262351019,1,0 days 00:00:30.667871
144,0.7610633122929988,0.056740844180011,1,0 days 00:00:20.399042
145,0.7556801376190445,-0.0059079681100137,1,0 days 00:00:31.068494
146,0.7545498056116279,0.0114958627911064,1,0 days 00:00:25.350220
147,0.752320360334049,0.002101589628057,1,0 days 00:00:29.602458
148,0.7609052192767617,0.0435649393959927,1,0 days 00:00:56.959427
149,0.7653872320096377,0.0477871312209183,1,0 days 00:00:23.160010
150,0.7880068978359319,0.1092843362814474,1,0 days 00:00:16.663502
151,0.7529666502827811,0.0158899350103298,1,0 days 00:00:22.462628
152,0.7743835765420609,0.0731572280095703,1,0 days 00:00:32.102473
153,0.7971506249305967,0.1267407615014258,1,0 days 00:00:31.439135
154,0.7707217508947989,0.0701025863233835,1,0 days 00:00:25.687831
155,0.7861172883235809,0.1129034195087348,1,0 days 00:00:18.043392
156,0.7782013361297025,0.1029924698338714,1,0 days 00:00:26.057811
157,0.7581174686113157,-0.025527164641824,1,0 days 00:00:18.472008
158,0.7711455672069194,0.0859748220466124,1,0 days 00:00:20.627932
159,0.7608580687687461,0.0443456835693016,1,0 days 00:00:36.964133
160,0.7731538660428539,0.0833969775093084,1,0 days 00:00:26.648839
161,0.7564449086538994,0.0326547897693992,1,0 days 00:00:23.962648
162,0.7625501583543046,0.0574628188034664,1,0 days 00:00:25.530109
163,0.7639916544437109,0.0579758614094356,1,0 days 00:00:20.198433
164,0.7694916248209539,0.0957360363868894,1,0 days 00:00:27.737914
165,0.7882767626926924,0.11687598658239999,1,0 days 00:00:20.707053
166,0.7565001467572148,0.035638035090489475,1,0 days 00:00:21.691261
167,0.7598536204278286,0.057350628759688584,1,0 days 00:00:18.834202
168,0.7568148898303942,0.05210553547730608,1,0 days 00:00:32.109367
169,0.7527292734018236,0.0347574391650196,1,0 days 00:00:22.149303
170,0.7647511350301818,0.04268436864638613,1,0 days 00:00:23.004942
171,0.7694703351235043,0.05855936723668652,1,0 days 00:00:26.411234
172,0.7529201468137862,0.033442637867398504,1,0 days 00:00:21.751949
173,0.7634076915436524,0.07219623811707064,1,0 days 00:00:19.799355
174,0.7598164333568774,0.04470808126773667,1,0 days 00:00:18.174795
175,0.7643957258457129,0.04791387868291137,1,0 days 00:00:20.682559
176,0.7547466258764255,0.03722244414964762,1,0 days 00:00:20.490213
177,0.758158086396269,0.05673104646152788,1,0 days 00:00:18.886107
178,0.7969479204085297,0.14454043723730095,1,0 days 00:00:27.154859
179,0.7754113683741437,0.09550499365254615,1,0 days 00:00:20.250214
180,0.7831708913080362,0.11783427243397743,1,0 days 00:00:19.287094
181,0.7572442590426847,0.05330836762236933,1,0 days 00:00:48.662929
182,0.7786053462304646,0.09988444240021285,1,0 days 00:00:23.862107
183,0.7601501950772925,0.05882088158363654,1,0 days 00:00:22.673108
184,0.784139204596429,0.09794791753690492,1,0 days 00:00:22.300040
185,0.7669482652996205,0.06659157903549638,1,0 days 00:00:19.560290
186,0.7612635339490237,0.0707090553814957,1,0 days 00:00:22.092114
187,0.7699738954819991,0.0850199427024165,1,0 days 00:00:22.442405
188,0.7525340484815912,0.032122306774228705,1,0 days 00:00:25.593893
189,0.7547469980102616,0.04595385007893044,1,0 days 00:00:26.199054
190,0.7605117528959562,0.027908761785064587,1,0 days 00:00:29.132789
191,0.7821679981423428,0.11145244991759325,1,0 days 00:00:20.352912
192,0.7753005349084584,0.09552191079367062,1,0 days 00:00:22.817898
193,0.751491557833981,0.019345221925654847,1,0 days 00:00:24.794833
194,0.7782157736215984,0.09117359009793559,1,0 days 00:00:17.760565
195,0.16116242804125674,0.2202783474612247,0,0 days 00:00:12.527209
196,0.77248075740582,0.0923267695137295,1,0 days 00:00:29.438615
197,0.8064067264576141,0.13532686482708686,1,0 days 00:00:18.671028
198,0.7631176871904596,0.056497352059255414,1,0 days 00:00:22.078789
199,0.7642362171570521,0.07074340774217024,1,0 days 00:00:35.008607
200,0.7863245302817292,0.11068235196529962,1,0 days 00:00:19.011974
201,0.7838753482107829,0.113252748955294,1,0 days 00:00:20.733094
202,0.7664369351892741,0.06712778381680873,1,0 days 00:00:20.210010
203,0.7681691310505899,0.060513306575434786,1,0 days 00:00:25.913348
204,0.7706551866441685,0.07299429493303808,1,0 days 00:00:33.144924
205,0.7694335672210402,0.06676093671633578,1,0 days 00:00:31.975289
